UserID,ItemID,Rating,DrivingStyle,landscape,mood,naturalphenomena,RoadType,sleepiness,trafficConditions,weather
1006,273,1,NA,NA,NA,NA,city,NA,NA,NA
1006,758,1,NA,NA,NA,NA,city,NA,NA,NA
1006,708,1,NA,NA,NA,NA,city,NA,NA,NA
1006,734,1,NA,NA,NA,NA,city,NA,NA,NA
1006,736,1,NA,NA,NA,NA,city,NA,NA,NA
1006,759,1,NA,NA,NA,NA,city,NA,NA,NA
1006,695,1,NA,NA,NA,NA,city,NA,NA,NA
1006,743,1,NA,NA,NA,NA,city,NA,NA,NA
1006,756,1,NA,NA,NA,NA,city,NA,NA,NA
1006,263,1,NA,NA,NA,NA,city,NA,NA,NA
1006,748,1,NA,NA,NA,NA,city,NA,NA,NA
1006,753,1,NA,NA,NA,NA,city,NA,NA,NA
1006,270,1,NA,NA,NA,NA,city,NA,NA,NA
1006,296,1,NA,NA,NA,NA,city,NA,NA,NA
1006,717,1,NA,NA,NA,NA,city,NA,NA,NA
1006,278,1,NA,NA,NA,NA,city,NA,NA,NA
1006,287,1,NA,NA,NA,NA,city,NA,NA,NA
1006,297,1,NA,NA,NA,NA,city,NA,NA,NA
1006,261,1,NA,NA,NA,NA,city,NA,NA,NA
1006,691,1,NA,NA,NA,NA,city,NA,NA,NA
1006,761,1,NA,NA,NA,NA,city,NA,NA,NA
1006,730,1,NA,NA,NA,NA,city,NA,NA,NA
1006,687,1,NA,NA,NA,NA,city,NA,NA,NA
1006,728,1,NA,NA,NA,NA,city,NA,NA,NA
1006,294,1,NA,NA,NA,NA,city,NA,NA,NA
1006,280,1,NA,NA,NA,NA,city,NA,NA,NA
1006,678,1,NA,NA,NA,NA,city,NA,NA,NA
1006,753,1,NA,NA,NA,night,NA,NA,NA,NA
1006,715,1,NA,NA,NA,night,NA,NA,NA,NA
1006,278,1,NA,NA,NA,night,NA,NA,NA,NA
1006,723,1,NA,NA,NA,night,NA,NA,NA,NA
1006,264,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,291,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,674,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,681,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,694,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,712,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,295,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,757,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,675,1,NA,NA,NA,morning,NA,NA,NA,NA
1006,256,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,268,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,758,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,254,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,695,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,732,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,705,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,723,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,693,1,NA,NA,NA,day time,NA,NA,NA,NA
1006,291,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,286,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,269,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,740,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,266,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,719,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,752,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,739,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1006,296,1,NA,NA,sad,NA,NA,NA,NA,NA
1006,710,1,NA,NA,sad,NA,NA,NA,NA,NA
1006,717,1,NA,NA,sad,NA,NA,NA,NA,NA
1006,293,1,NA,NA,sad,NA,NA,NA,NA,NA
1006,724,1,NA,NA,sad,NA,NA,NA,NA,NA
1006,294,1,NA,NA,sad,NA,NA,NA,NA,NA
1006,252,1,NA,NA,sad,NA,NA,NA,NA,NA
1006,741,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,696,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,735,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,740,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,715,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,703,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,248,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,760,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,705,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,279,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,697,1,NA,NA,lazy,NA,NA,NA,NA,NA
1006,748,1,NA,NA,happy,NA,NA,NA,NA,NA
1006,733,1,NA,NA,happy,NA,NA,NA,NA,NA
1006,293,1,NA,NA,happy,NA,NA,NA,NA,NA
1006,692,1,NA,NA,happy,NA,NA,NA,NA,NA
1006,682,1,NA,NA,happy,NA,NA,NA,NA,NA
1006,285,1,NA,NA,happy,NA,NA,NA,NA,NA
1006,733,1,NA,NA,active,NA,NA,NA,NA,NA
1006,679,1,NA,NA,active,NA,NA,NA,NA,NA
1006,710,1,NA,NA,active,NA,NA,NA,NA,NA
1006,271,1,NA,NA,active,NA,NA,NA,NA,NA
1006,249,1,NA,NA,active,NA,NA,NA,NA,NA
1006,718,1,NA,NA,active,NA,NA,NA,NA,NA
1006,250,1,NA,NA,active,NA,NA,NA,NA,NA
1006,728,1,NA,NA,active,NA,NA,NA,NA,NA
1006,277,1,NA,NA,active,NA,NA,NA,NA,NA
1006,253,1,NA,NA,active,NA,NA,NA,NA,NA
1006,704,1,NA,NA,active,NA,NA,NA,NA,NA
1006,739,1,NA,NA,active,NA,NA,NA,NA,NA
1006,259,1,NA,NA,active,NA,NA,NA,NA,NA
1006,254,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,734,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,736,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,695,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,674,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,712,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,279,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,732,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,686,1,NA,urban,NA,NA,NA,NA,NA,NA
1006,729,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,286,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,711,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,266,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,261,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,761,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,699,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,277,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,687,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,697,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,262,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,757,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,267,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,745,1,NA,mountains,NA,NA,NA,NA,NA,NA
1006,759,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,753,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,249,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,724,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,262,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,260,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,686,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,259,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,276,1,NA,country side,NA,NA,NA,NA,NA,NA
1006,680,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,711,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,270,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,725,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,718,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,692,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,709,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,745,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,704,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,676,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,683,1,NA,coast line,NA,NA,NA,NA,NA,NA
1006,741,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,680,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,716,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,701,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,756,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,725,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,740,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,296,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,703,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,263,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,689,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,717,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,760,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,719,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,730,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,687,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,262,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,682,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,295,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,757,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,294,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,676,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1006,291,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,708,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,716,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,701,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,679,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,759,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,733,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,730,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,724,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,705,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,727,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,739,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,259,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,285,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,704,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,675,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1006,269,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,679,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,256,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,264,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,680,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,268,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,291,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,758,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,708,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,254,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,734,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,716,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,759,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,741,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,695,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,681,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,743,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,273,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,733,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,729,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,736,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,263,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,748,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,286,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,701,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,696,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,754,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,711,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,753,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,735,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,270,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,725,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,740,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,296,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,715,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,756,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,266,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,674,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,271,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,710,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,689,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,248,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,717,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,703,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,287,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,278,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,694,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,297,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,261,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,760,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,249,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,719,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,691,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,718,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,752,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,761,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,272,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,730,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,293,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,712,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,692,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,250,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,699,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,727,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,697,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,687,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,253,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,732,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,682,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,724,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,277,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,262,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,728,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,705,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,709,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,295,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,723,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,279,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,251,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,259,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,704,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,714,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,294,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,260,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,693,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,686,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,757,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,267,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,280,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,678,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,745,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,282,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,285,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,739,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,276,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,252,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,675,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,683,1,NA,NA,NA,NA,NA,NA,NA,NA
1006,676,1,NA,NA,NA,NA,NA,NA,NA,NA
1007,739,1,NA,NA,NA,NA,NA,NA,NA,sunny
1007,686,1,NA,NA,NA,NA,NA,NA,NA,rainy
1007,714,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1007,256,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1007,266,1,NA,NA,NA,NA,NA,NA,free road,NA
1007,266,1,NA,NA,NA,NA,NA,sleepy,NA,NA
1007,714,1,NA,NA,NA,NA,NA,sleepy,NA,NA
1007,256,1,NA,NA,NA,NA,NA,sleepy,NA,NA
1007,260,1,NA,NA,NA,NA,NA,awake,NA,NA
1007,256,1,NA,NA,NA,NA,highway,NA,NA,NA
1007,714,1,NA,NA,NA,NA,city,NA,NA,NA
1007,266,1,NA,NA,NA,night,NA,NA,NA,NA
1007,686,1,NA,NA,lazy,NA,NA,NA,NA,NA
1007,260,1,NA,NA,active,NA,NA,NA,NA,NA
1007,686,1,NA,urban,NA,NA,NA,NA,NA,NA
1007,739,1,NA,mountains,NA,NA,NA,NA,NA,NA
1007,260,1,NA,mountains,NA,NA,NA,NA,NA,NA
1007,739,1,NA,country side,NA,NA,NA,NA,NA,NA
1007,266,1,NA,NA,NA,NA,NA,NA,NA,NA
1007,714,1,NA,NA,NA,NA,NA,NA,NA,NA
1007,686,1,NA,NA,NA,NA,NA,NA,NA,NA
1007,260,1,NA,NA,NA,NA,NA,NA,NA,NA
1007,739,1,NA,NA,NA,NA,NA,NA,NA,NA
1007,256,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,295,1,NA,NA,NA,NA,NA,NA,NA,sunny
1008,693,1,NA,NA,NA,NA,NA,NA,NA,sunny
1008,291,1,NA,NA,NA,NA,NA,NA,NA,rainy
1008,711,1,NA,NA,NA,NA,NA,NA,NA,rainy
1008,761,1,NA,NA,NA,NA,NA,NA,NA,rainy
1008,750,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1008,684,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1008,264,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1008,693,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1008,285,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1008,281,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1008,283,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1008,261,1,NA,NA,NA,NA,NA,NA,lots of cars,NA
1008,711,1,NA,NA,NA,NA,NA,NA,lots of cars,NA
1008,255,1,NA,NA,NA,NA,NA,NA,free road,NA
1008,750,1,NA,NA,NA,NA,NA,NA,free road,NA
1008,274,1,NA,NA,NA,NA,NA,NA,free road,NA
1008,689,1,NA,NA,NA,NA,NA,NA,free road,NA
1008,691,1,NA,NA,NA,NA,NA,NA,free road,NA
1008,727,1,NA,NA,NA,NA,NA,NA,free road,NA
1008,270,1,NA,NA,NA,NA,NA,sleepy,NA,NA
1008,255,1,NA,NA,NA,NA,NA,awake,NA,NA
1008,759,1,NA,NA,NA,NA,NA,awake,NA,NA
1008,264,1,NA,NA,NA,NA,NA,awake,NA,NA
1008,291,1,NA,NA,NA,NA,serpentine,NA,NA,NA
1008,273,1,NA,NA,NA,NA,highway,NA,NA,NA
1008,750,1,NA,NA,NA,NA,highway,NA,NA,NA
1008,281,1,NA,NA,NA,NA,highway,NA,NA,NA
1008,295,1,NA,NA,NA,NA,city,NA,NA,NA
1008,270,1,NA,NA,NA,NA,city,NA,NA,NA
1008,761,1,NA,NA,NA,night,NA,NA,NA,NA
1008,721,1,NA,NA,NA,night,NA,NA,NA,NA
1008,691,1,NA,NA,NA,morning,NA,NA,NA,NA
1008,283,1,NA,NA,NA,day time,NA,NA,NA,NA
1008,721,1,NA,NA,NA,day time,NA,NA,NA,NA
1008,739,1,NA,NA,NA,day time,NA,NA,NA,NA
1008,255,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1008,264,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1008,739,1,NA,NA,NA,afternoon,NA,NA,NA,NA
1008,701,1,NA,NA,sad,NA,NA,NA,NA,NA
1008,281,1,NA,NA,sad,NA,NA,NA,NA,NA
1008,295,1,NA,NA,lazy,NA,NA,NA,NA,NA
1008,273,1,NA,NA,happy,NA,NA,NA,NA,NA
1008,291,1,NA,NA,happy,NA,NA,NA,NA,NA
1008,261,1,NA,NA,happy,NA,NA,NA,NA,NA
1008,684,1,NA,NA,happy,NA,NA,NA,NA,NA
1008,746,1,NA,NA,happy,NA,NA,NA,NA,NA
1008,701,1,NA,NA,happy,NA,NA,NA,NA,NA
1008,273,1,NA,NA,active,NA,NA,NA,NA,NA
1008,727,1,NA,NA,active,NA,NA,NA,NA,NA
1008,285,1,NA,NA,active,NA,NA,NA,NA,NA
1008,691,1,NA,urban,NA,NA,NA,NA,NA,NA
1008,721,1,NA,urban,NA,NA,NA,NA,NA,NA
1008,695,1,NA,mountains,NA,NA,NA,NA,NA,NA
1008,746,1,NA,country side,NA,NA,NA,NA,NA,NA
1008,727,1,NA,country side,NA,NA,NA,NA,NA,NA
1008,689,1,NA,country side,NA,NA,NA,NA,NA,NA
1008,711,1,NA,country side,NA,NA,NA,NA,NA,NA
1008,274,1,NA,coast line,NA,NA,NA,NA,NA,NA
1008,746,1,NA,coast line,NA,NA,NA,NA,NA,NA
1008,695,1,NA,coast line,NA,NA,NA,NA,NA,NA
1008,701,1,NA,coast line,NA,NA,NA,NA,NA,NA
1008,759,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,270,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,693,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,283,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,684,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,761,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,285,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,695,1,sport driving,NA,NA,NA,NA,NA,NA,NA
1008,759,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1008,739,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1008,261,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1008,689,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1008,274,1,relaxed driving,NA,NA,NA,NA,NA,NA,NA
1008,750,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,759,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,255,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,295,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,273,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,746,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,261,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,285,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,684,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,689,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,701,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,270,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,761,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,739,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,283,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,727,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,274,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,291,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,691,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,281,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,695,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,711,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,721,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,693,1,NA,NA,NA,NA,NA,NA,NA,NA
1008,264,1,NA,NA,NA,NA,NA,NA,NA,NA
1009,286,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,276,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,277,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,262,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,743,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,706,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,679,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,762,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,754,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,701,1,NA,NA,NA,NA,NA,NA,NA,sunny
1009,292,1,NA,NA,NA,NA,NA,NA,NA,snowing
1009,282,1,NA,NA,NA,NA,NA,NA,NA,snowing
1009,293,1,NA,NA,NA,NA,NA,NA,NA,snowing
1009,251,1,NA,NA,NA,NA,NA,NA,NA,snowing
1009,684,1,NA,NA,NA,NA,NA,NA,NA,snowing
1009,740,1,NA,NA,NA,NA,NA,NA,NA,snowing
1009,676,1,NA,NA,NA,NA,NA,NA,NA,snowing
1009,283,1,NA,NA,NA,NA,NA,NA,NA,rainy
1009,251,1,NA,NA,NA,NA,NA,NA,NA,rainy
1009,741,1,NA,NA,NA,NA,NA,NA,NA,rainy
1009,291,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,288,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,263,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,250,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,270,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,249,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,273,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,713,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,684,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,741,1,NA,NA,NA,NA,NA,NA,NA,cloudy
1009,288,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,281,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,249,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,724,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,715,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,273,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,714,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,680,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,752,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,707,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,692,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
1009,739,1,NA,NA,NA,NA,NA,NA,traffic jam,NA
